date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,promotion,competitor_pricing,seasonality,epidemic,demand,month,day_name,year,day,day_of_week,week_of_year,quarter,is_weekend,is_holiday,month_sin,month_cos,dow_sin,dow_cos,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,expanding_mean,demand_change_1,demand_change_7,price_diff,discounted_price,inventory_sales_ratio,catboost_prediction,lightgbm_prediction,ensemble_prediction,residual,lof_anomaly,z_score,zscore_anomaly,final_anomaly
2022-04-03,4,11,2,1,354,78,268,112.66,10,0,0,124.39,1,0,65,4,3,2022,3,6,13,2,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,83.0,96.0,95.0,155.0,78.71428571428571,82.35714285714286,85.73333333333333,16.069788276081756,27.336893516389793,82.15217391304348,-18.0,-31.0,-11.730000000000004,101.394,4.481012658227848,65.12290526042267,67.44444481560001,66.05152108249361,-1.0515210824936077,0,0.6252942242578731,0,0
2022-04-04,4,11,2,1,276,68,0,121.07,10,1,1,135.47,1,0,86,4,1,2022,4,0,14,2,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,65.0,58.0,101.0,104.0,74.28571428571429,80.21428571428571,82.73333333333333,14.727686916307052,24.235814668454537,81.96774193548387,21.0,28.0,-14.400000000000006,108.963,4.0,84.74192144474686,86.39847355268017,85.40454228792018,0.5954577120798206,0,0.30393031586492986,0,0
2022-04-05,4,11,2,1,208,78,410,150.05,5,0,0,146.1,1,0,119,4,5,2022,5,1,14,2,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,86.0,91.0,48.0,118.0,78.28571428571429,79.14285714285714,82.13333333333334,13.300554947247928,23.911811153563338,82.01063829787235,33.0,28.0,3.950000000000017,142.5475,2.632911392405063,119.82258920961202,117.65645417130212,118.95613519428805,0.04386480571194795,0,0.0072781019018814406,0,0
2022-04-06,4,11,2,1,130,42,0,113.97,10,0,1,102.36,1,0,55,4,6,2022,6,2,14,2,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,119.0,59.0,107.0,54.0,82.28571428571429,84.21428571428571,82.16666666666667,20.188398365680904,23.964173451120743,82.4,-64.0,-4.0,11.61,102.57300000000001,3.0232558139534884,54.9334760222398,54.225619814940394,54.65033353932004,0.34966646067996265,0,0.16525502550856788,0,0
2022-04-07,4,11,2,1,356,87,0,143.69,10,3,1,159.58,1,0,140,4,4,2022,7,3,14,2,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,55.0,71.0,53.0,76.0,81.71428571428571,80.5,82.2,20.997732303864645,23.92430592082248,82.11458333333333,85.0,69.0,-15.890000000000015,129.321,4.045454545454546,135.63143279772405,139.8390791092034,137.3144913223158,2.685508677684197,0,1.4831359339008094,0,0
2022-04-08,4,11,2,1,269,114,0,116.22,25,3,1,135.47,1,0,130,4,0,2022,8,4,14,2,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,140.0,93.0,131.0,63.0,91.57142857142857,86.71428571428571,84.33333333333333,29.57395894396023,26.10632547650196,82.71134020618557,-10.0,37.0,-19.25,87.16499999999999,2.3391304347826085,129.2881442612774,128.12092174860157,128.82125525620708,1.1787447437929188,0,0.6330205419133953,0,0
2022-04-09,4,11,2,1,565,82,0,121.59,5,0,0,136.24,1,0,72,4,2,2022,9,5,14,2,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,130.0,83.0,67.0,64.0,96.85714285714286,86.64285714285714,86.56666666666666,32.981957549689504,27.066563331437372,83.1938775510204,-58.0,-11.0,-14.650000000000006,115.5105,6.807228915662651,72.6055977246416,71.29076249307981,72.07966363201689,-0.07966363201688864,0,0.07697277928259191,0,0
2022-04-10,4,11,2,1,483,39,0,116.85,5,1,0,137.94,1,0,61,4,3,2022,10,6,14,2,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,72.0,65.0,96.0,122.0,95.28571428571429,87.0,86.83333333333333,33.99859941092807,26.875297378734242,83.08080808080808,-11.0,-4.0,-21.090000000000003,111.0075,12.075,59.8476492138734,61.79540786343135,60.626752673696586,0.37324732630341373,0,0.1785593370679187,0,0
2022-04-11,4,11,2,1,444,113,499,146.2,10,0,1,157.57,1,0,146,4,1,2022,11,0,15,2,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,61.0,86.0,58.0,89.0,94.71428571428571,84.5,84.8,34.620390358449534,26.426736722363227,82.86,85.0,60.0,-11.370000000000005,131.57999999999998,3.8947368421052633,145.84645273932608,143.9867066644224,145.10255430936462,0.8974456906353794,0,0.47431176911769257,0,0
2022-04-12,4,11,2,1,331,98,0,120.72,20,3,1,141.6,1,0,121,4,5,2022,12,1,15,2,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,146.0,119.0,91.0,104.0,103.28571428571429,90.78571428571429,86.7,39.224627832159534,28.69116168126845,83.48514851485149,-25.0,2.0,-20.879999999999995,96.57600000000001,3.3434343434343434,119.66800345870195,123.43147447814901,121.17339186648078,-0.17339186648078453,0,0.12985419818925953,0,0
2022-04-13,4,11,2,1,233,122,0,128.84,10,3,0,151.93,1,0,104,4,6,2022,13,2,15,2,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,121.0,55.0,59.0,91.0,103.57142857142857,92.92857142857143,87.26666666666667,39.36520097267437,29.20785597360255,83.8529411764706,-17.0,49.0,-23.090000000000003,115.956,1.8943089430894309,105.85517613039596,105.32148153201388,105.64169829104313,-1.6416982910431273,0,0.9582718843299481,0,0
2022-04-14,4,11,2,1,111,33,0,108.05,10,3,0,120.76,1,0,54,4,4,2022,14,3,15,2,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,104.0,140.0,71.0,57.0,110.57142857142857,96.14285714285714,87.7,33.155477892585246,29.361187141272488,84.04854368932038,-50.0,-86.0,-12.710000000000008,97.245,3.264705882352941,50.466493290782886,51.53670495061171,50.894577954714414,3.105422045285586,0,1.7200508275147732,0,0
2022-04-15,4,11,2,1,577,75,0,142.37,10,3,0,138.44,1,0,120,4,0,2022,15,4,15,2,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,54.0,130.0,93.0,46.0,98.28571428571429,94.92857142857143,87.6,36.22482705601356,29.47424357778764,83.75961538461539,66.0,-10.0,3.930000000000007,128.133,7.592105263157895,118.20316546958048,117.03190623865332,117.73466177720961,2.2653382227903904,0,1.2460759917762907,0,0
2022-04-16,4,11,2,1,502,85,0,135.48,5,1,0,118.97,1,0,88,4,2,2022,16,5,15,2,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,120.0,72.0,83.0,74.0,96.85714285714286,96.85714285714286,90.06666666666666,34.940084771069465,28.964822104411876,84.1047619047619,-32.0,16.0,16.50999999999999,128.706,5.837209302325581,87.53559684498855,87.86857555407452,87.66878832862294,0.3312116713770621,0,0.1548428434212493,0,0
2022-04-17,4,11,2,1,417,73,0,121.36,10,0,1,108.25,1,0,72,4,3,2022,17,6,15,2,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,88.0,61.0,65.0,125.0,99.14285714285714,97.21428571428571,90.53333333333333,33.538180090898194,28.809401402934412,84.14150943396227,-16.0,11.0,13.11,109.224,5.635135135135135,72.62572854641738,72.75333500200476,72.67677112865233,-0.6767711286523337,0,0.4138605041234308,0,0
2022-04-18,4,11,2,1,344,58,0,121.27,0,0,0,136.06,1,0,57,4,1,2022,18,0,16,2,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,72.0,146.0,86.0,77.0,100.71428571428571,97.71428571428571,88.76666666666667,31.658144216584954,28.242403108328627,84.02803738317758,-15.0,-89.0,-14.790000000000006,121.27,5.830508474576271,57.794818393487276,56.444714474138785,57.25477682574788,-0.2547768257478822,0,0.17577154794327923,0,0
2022-04-19,4,11,2,1,286,152,627,144.19,15,3,1,131.78,1,0,143,4,5,2022,19,1,16,2,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,57.0,121.0,119.0,95.0,88.0,95.64285714285714,88.1,28.112867753634298,28.76102487263163,83.77777777777777,86.0,22.0,12.409999999999997,122.5615,1.869281045751634,143.73099215365312,143.1151853982112,143.48466945147635,-0.4846694514763499,0,0.3054768423429486,0,0
2022-04-20,4,11,2,1,134,70,0,122.2,5,3,0,139.72,1,0,73,4,6,2022,20,2,16,2,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,143.0,104.0,55.0,101.0,91.14285714285714,97.35714285714286,89.7,33.1884948510201,30.444013057323435,84.3211009174312,-70.0,-31.0,-17.519999999999996,116.09,1.8873239436619718,72.87825219504398,72.21353991546518,72.61236728321246,0.38763271678753597,0,0.18667556655498843,0,0
2022-04-21,4,11,2,1,64,54,0,117.65,5,1,0,108.19,1,0,49,4,4,2022,21,3,16,2,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,73.0,54.0,140.0,48.0,86.71428571428571,98.64285714285714,88.76666666666667,33.25514639728353,30.514759948468228,84.21818181818182,-24.0,-5.0,9.460000000000008,111.7675,1.1636363636363636,50.18226841581344,49.80071836468061,50.02964839536031,-1.0296483953603115,0,0.6129536660736062,0,0
2022-04-22,4,11,2,1,10,10,0,130.05,5,1,0,150.11,1,0,91,4,0,2022,22,4,16,2,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,49.0,120.0,130.0,107.0,86.0,92.14285714285714,88.8,34.11744421846394,30.469204351165793,83.90090090090091,42.0,-29.0,-20.060000000000002,123.5475,0.9090909090909091,88.23706759237633,90.205465988212,89.02442695071059,1.9755730492894088,0,1.0825906384874573,0,0
2022-04-23,4,11,2,1,627,21,0,99.93,5,3,0,114.78,1,1,22,4,2,2022,23,5,16,2,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,91.0,88.0,72.0,53.0,81.85714285714286,89.35714285714286,88.26666666666667,30.910777901505316,30.27908500113146,83.96428571428571,-69.0,-66.0,-14.849999999999994,94.9335,28.5,23.470680912806912,23.95618322206871,23.664881836511633,-1.6648818365116327,0,0.9713520280739771,0,0
2022-04-24,4,11,2,1,606,51,0,114.15,10,1,1,123.71,1,1,69,4,3,2022,24,6,16,2,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,22.0,72.0,61.0,131.0,72.42857142857143,85.78571428571429,87.23333333333333,37.98182522758811,32.00396886307233,83.41592920353982,47.0,-3.0,-9.559999999999988,102.73500000000001,11.653846153846153,68.5838746862583,67.88464421843011,68.30418249912702,0.6958175008729768,0,0.36055325411732914,0,0
2022-04-25,4,11,2,1,555,24,0,101.19,10,3,0,121.59,1,1,38,4,1,2022,25,0,17,2,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,69.0,57.0,146.0,67.0,72.0,86.35714285714286,85.16666666666667,38.00438571182718,31.068426520130995,83.28947368421052,-31.0,-19.0,-20.400000000000006,91.071,22.2,36.62271623770009,35.333042662959855,36.10684680780399,1.89315319219601,0,1.0360893999427092,0,0
2022-04-26,4,11,2,1,531,10,0,101.56,0,1,0,109.35,1,1,14,4,5,2022,26,1,17,2,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,38.0,143.0,121.0,96.0,69.28571428571429,78.64285714285714,84.2,39.88614749389521,32.08759562671292,82.89565217391305,-24.0,-129.0,-7.789999999999992,101.56,48.27272727272727,12.671708853006592,13.904175285599726,13.164695426043846,0.8353045739561544,0,0.43925178488521444,0,0
2022-04-27,4,11,2,1,521,20,0,103.37,10,1,0,92.62,1,1,31,4,6,2022,27,2,17,2,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,14.0,73.0,104.0,58.0,50.857142857142854,71.0,81.46666666666667,28.25732100670896,34.453099888892744,82.30172413793103,17.0,-42.0,10.75,93.033,24.80952380952381,29.584318301886242,28.676276381202737,29.22110153361284,1.7788984663871616,0,0.9716269457833756,0,0
2022-04-28,4,11,2,1,501,40,0,111.18,0,0,0,117.34,1,1,35,4,4,2022,28,3,17,2,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,31.0,49.0,54.0,91.0,44.857142857142854,65.78571428571429,80.56666666666666,27.2116921648801,35.42615761945062,81.86324786324786,4.0,-14.0,-6.159999999999997,111.18,12.21951219512195,36.9410123676373,37.607852972491976,37.20774860957917,-2.20774860957917,0,1.277637166178797,0,0
2022-04-29,4,11,2,1,461,30,0,106.63,5,3,0,114.05,1,1,38,4,0,2022,29,4,17,2,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,35.0,91.0,120.0,59.0,42.857142857142854,64.42857142857143,78.7,27.370474185568362,36.32150498173127,81.46610169491525,3.0,-53.0,-7.420000000000002,101.29849999999999,14.870967741935484,37.51224082265307,37.251594352769146,37.4079822346995,0.592017765300497,0,0.30198949976298867,0,0
2022-04-30,4,11,2,1,431,20,0,113.53,0,3,0,96.54,1,1,28,4,2,2022,30,5,17,2,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,38.0,22.0,88.0,71.0,35.285714285714285,58.57142857142857,78.0,17.317758570460853,36.91182410313379,81.10084033613445,-10.0,6.0,16.989999999999995,113.53,20.523809523809526,27.34490955183115,27.125892307639486,27.257302654154486,0.7426973458455137,0,0.3870028371533491,0,0
2022-05-01,4,11,2,1,411,31,0,110.6,5,0,0,107.58,1,1,34,5,3,2022,1,6,17,2,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,28.0,69.0,72.0,93.0,36.142857142857146,54.285714285714285,76.56666666666666,16.68760589408195,38.01150763444772,80.65833333333333,6.0,-35.0,3.019999999999996,105.07,12.84375,34.94248981514674,33.84578669217736,34.50380856595899,-0.503808565958991,0,0.3162751203244791,0,0
2022-05-02,4,11,2,1,380,30,0,99.33,15,1,1,95.95,1,1,35,5,1,2022,2,0,18,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,34.0,38.0,57.0,83.0,31.142857142857142,51.57142857142857,74.6,8.375133261200471,38.65283145269366,80.27272727272727,1.0,-3.0,3.3799999999999955,84.4305,12.258064516129032,35.025927360950845,34.84543314759285,34.95372967560765,0.04627032439235279,0,0.00592090957073492,0,0
2022-05-03,4,11,2,1,350,45,0,95.8,20,3,1,109.67,1,1,54,5,5,2022,3,1,18,2,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,35.0,14.0,143.0,65.0,30.714285714285715,50.0,73.0,8.035634920243574,39.28147760406449,79.90163934426229,19.0,40.0,-13.870000000000005,76.64,7.608695652173913,53.92252931758822,56.23607230483621,54.84794651248742,-0.8479465124874181,0,0.5104375625825821,0,0
2022-05-04,4,11,2,1,305,28,0,121.37,0,0,0,113.02,1,1,44,5,6,2022,4,2,18,2,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,54.0,31.0,73.0,86.0,36.42857142857143,43.642857142857146,72.63333333333334,8.38365757206975,39.40985640178349,79.6910569105691,-10.0,13.0,8.350000000000009,121.37,10.517241379310345,41.787205815064425,41.7927760008112,41.78943388936314,2.2105661106368615,0,1.2151735958892813,0,0
2022-05-05,4,11,2,1,277,69,252,112.07,10,0,0,118.77,1,1,64,5,4,2022,5,3,18,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,44.0,35.0,49.0,119.0,38.285714285714285,41.57142857142857,71.23333333333333,8.42049653552388,39.663831638280804,79.40322580645162,20.0,29.0,-6.700000000000003,100.863,3.9571428571428573,64.5551422584416,63.19297097598753,64.01027374545998,-0.010273745459983274,0,0.03782304302766093,0,0
2022-05-06,4,11,2,1,208,91,0,98.12,25,1,1,111.79,1,1,78,5,0,2022,6,4,18,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,64.0,38.0,91.0,55.0,42.42857142857143,42.642857142857146,69.4,12.620844436317292,38.63766252657168,79.28,14.0,40.0,-13.670000000000002,73.59,2.260869565217391,78.01871092954272,78.77368525874226,78.32070066122253,-0.3207006612225314,0,0.21296574006275226,0,0
2022-05-07,4,11,2,1,117,36,0,107.96,15,1,1,98.24,1,1,56,5,2,2022,7,5,18,2,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,78.0,28.0,22.0,140.0,48.142857142857146,41.714285714285715,70.16666666666667,18.13310574086881,38.57020766783905,79.26984126984127,-22.0,28.0,9.719999999999999,91.76599999999999,3.1621621621621623,54.29475738866973,52.200683873952805,53.457127982782964,2.542872017217036,0,1.40266040764391,0,0
2022-05-08,4,11,2,1,81,16,0,94.54,10,1,0,102.87,1,1,22,5,3,2022,8,6,18,2,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,56.0,34.0,69.0,130.0,52.142857142857146,44.142857142857146,67.36666666666666,15.89998502544982,36.308527860577044,79.08661417322834,-34.0,-12.0,-8.329999999999998,85.08600000000001,4.764705882352941,21.430429279167583,22.137457192374725,21.71324044445044,0.28675955554955834,0,0.12976298384843912,0,0
2022-05-09,4,11,2,1,317,20,0,102.82,5,0,0,91.33,1,1,17,5,1,2022,9,0,19,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,22.0,35.0,38.0,72.0,50.42857142857143,40.785714285714285,63.766666666666666,18.59979518576444,35.22213580370608,78.640625,-5.0,-18.0,11.489999999999995,97.67899999999999,15.095238095238095,19.14482970360521,20.350119816012928,19.626945748568296,-2.6269457485682963,0,1.514147963999272,0,0
2022-05-10,4,11,2,1,297,19,0,101.21,10,3,0,92.34,1,1,26,5,5,2022,10,1,19,2,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,17.0,54.0,14.0,61.0,47.857142857142854,39.285714285714285,61.93333333333333,22.018390581728028,36.1967166860556,78.16279069767442,9.0,-28.0,8.86999999999999,91.089,14.85,25.53817703569034,24.75521668500338,25.224992895415554,0.7750071045844464,0,0.4052319854608958,0,0
2022-05-11,4,11,2,1,278,75,346,118.12,10,0,1,129.88,1,1,79,5,6,2022,11,2,19,2,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,26.0,44.0,31.0,146.0,43.857142857142854,40.142857142857146,60.766666666666666,23.226626756294102,36.787069817357406,77.76153846153846,53.0,35.0,-11.759999999999991,106.308,3.6578947368421053,80.36088134406859,79.32314019866457,79.94578488590699,-0.9457848859069884,0,0.5656379196525771,0,0
2022-05-12,4,11,2,1,203,17,0,93.14,10,1,0,108.6,1,1,19,5,4,2022,12,3,19,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,79.0,64.0,35.0,121.0,48.857142857142854,43.57142857142857,58.53333333333333,26.76084559842724,33.302928662075146,77.77099236641222,-60.0,-45.0,-15.459999999999994,83.82600000000001,11.277777777777779,18.144944263556553,19.553559921914484,18.708390526899727,0.29160947310027296,0,0.13249930469273,0,0
2022-05-13,4,11,2,1,186,55,0,131.44,0,3,0,117.25,1,1,65,5,0,2022,13,4,19,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,19.0,78.0,38.0,104.0,42.42857142857143,42.42857142857143,55.13333333333333,27.89777256853531,31.88203832593039,77.32575757575758,46.0,-13.0,14.189999999999998,131.44,3.3214285714285716,64.74164999052545,62.93180003810509,64.0177100095573,0.9822899904426947,0,0.5221808769230019,0,0
2022-05-14,4,11,2,1,131,22,0,98.76,5,1,0,113.66,1,1,20,5,2,2022,14,5,19,2,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,65.0,56.0,28.0,54.0,40.57142857142857,44.357142857142854,53.833333333333336,25.4614554628309,30.589702271474856,77.23308270676692,-45.0,-36.0,-14.899999999999991,93.822,5.695652173913044,21.287422419299517,22.824897860655177,21.90241259584178,-1.9024125958417812,0,1.1053667532974094,0,0
2022-05-15,4,11,2,1,455,19,0,114.63,0,0,0,104.76,1,1,30,5,3,2022,15,6,19,2,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,20.0,22.0,34.0,120.0,35.42857142857143,43.785714285714285,52.7,25.461455462830926,31.206928938828735,76.80597014925372,10.0,8.0,9.86999999999999,114.63,22.75,28.38369225847208,28.304397704219873,28.351974436771197,1.6480255632288028,0,0.8977885250019111,0,0
2022-05-16,4,11,2,1,436,24,0,106.32,5,1,0,91.6,1,1,25,5,1,2022,16,0,20,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,30.0,17.0,35.0,88.0,36.57142857142857,43.5,49.7,24.932289257488087,28.742795199181174,76.45925925925926,-5.0,8.0,14.719999999999999,101.00399999999999,17.44,25.988048118817872,26.731627569632234,26.285479899143617,-1.285479899143617,0,0.7572936613639151,0,0
2022-05-17,4,11,2,1,412,48,0,114.68,10,3,1,126.43,1,1,70,5,5,2022,17,1,20,2,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,25.0,26.0,54.0,72.0,37.714285714285715,42.785714285714285,47.6,24.05351177211836,28.14322972422228,76.08088235294117,45.0,44.0,-11.75,103.212,8.408163265306122,67.65809016002312,68.1816616675679,67.86751876304103,2.1324812369589665,0,1.1711181526298058,0,0
2022-05-18,4,11,2,1,364,46,0,107.37,10,0,0,115.76,1,1,53,5,6,2022,18,2,20,2,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,70.0,79.0,44.0,57.0,44.0,43.92857142857143,47.53333333333333,26.140645235596992,28.08574719323491,76.03649635036497,-17.0,-26.0,-8.39,96.63300000000001,7.74468085106383,52.278722888832775,51.358252421633665,51.91053470195313,1.0894652980468678,0,0.5826491271816835,0,0
2022-05-19,4,11,2,1,318,49,0,125.62,0,0,0,122.48,1,1,53,5,4,2022,19,3,20,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,53.0,19.0,64.0,143.0,40.285714285714285,44.57142857142857,47.4,21.83051599416367,28.048726075933686,75.8695652173913,0.0,34.0,3.1400000000000006,125.62,6.36,52.5612920715555,53.562764641466075,52.96188109951973,0.03811890048027067,0,0.01051993850845257,0,0
2022-05-20,4,11,2,1,269,50,179,94.81,25,0,1,89.3,1,1,55,5,0,2022,20,4,20,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,53.0,65.0,78.0,73.0,45.142857142857146,43.785714285714285,44.4,20.011901220928422,21.525606243214966,75.70503597122303,2.0,-10.0,5.510000000000005,71.1075,5.2745098039215685,56.10598691685789,53.629203742270775,55.115273647023045,-0.1152736470230451,0,0.09706393038112937,0,0
2022-05-21,4,11,2,1,219,13,0,103.84,0,1,0,114.15,1,1,19,5,2,2022,21,5,20,2,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,55.0,20.0,56.0,49.0,43.714285714285715,42.142857142857146,43.8,18.67006771737679,20.94393171928502,75.55714285714286,-36.0,-1.0,-10.310000000000002,103.84,15.642857142857142,17.02739456661064,16.930168646007658,16.988504198369448,2.011495801630552,0,1.1028582358202996,0,0
2022-05-22,4,11,2,1,206,12,0,77.45,25,0,1,93.63,1,1,18,5,3,2022,22,6,20,2,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,19.0,30.0,22.0,91.0,43.57142857142857,39.5,42.8,18.884359867865633,21.398356366142192,75.15602836879432,-1.0,-12.0,-16.179999999999993,58.087500000000006,15.846153846153847,17.00014522361205,15.91480454056564,16.56600895039349,1.4339910496065116,0,0.7770303688274757,0,0
2022-05-23,4,11,2,1,194,33,0,113.73,0,1,0,105.36,1,1,28,5,1,2022,23,0,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,18.0,25.0,17.0,22.0,41.857142857142854,39.214285714285715,40.36666666666667,20.77200497006,19.820719450621223,74.75352112676056,10.0,3.0,8.370000000000005,113.73,5.705882352941177,30.647439416430757,29.49107955105723,30.184895470281347,-2.1848954702813472,0,1.2647434374165627,0,0
2022-05-24,4,11,2,1,340,49,0,104.84,10,1,0,115.82,1,1,47,5,5,2022,24,1,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,28.0,70.0,26.0,69.0,42.285714285714285,40.0,40.56666666666667,20.393743204835364,19.65860929822439,74.42657342657343,19.0,-23.0,-10.97999999999999,94.35600000000001,6.8,47.847864873764074,46.68456036503642,47.382543070273016,-0.38254307027301593,0,0.2478571936135592,0,0
2022-05-25,4,11,2,1,291,44,0,112.75,0,3,0,126.72,1,1,39,5,6,2022,25,2,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,47.0,53.0,79.0,38.0,39.0,41.5,39.833333333333336,16.703293088490287,18.95927274418801,74.23611111111111,-8.0,-14.0,-13.969999999999999,112.75,6.466666666666667,40.053589306072055,39.035049782785435,39.646173496757406,-0.646173496757406,1,0.3965973368500628,0,0
2022-05-26,4,11,2,1,247,54,256,115.1,15,1,1,109.72,1,0,73,5,4,2022,26,3,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,39.0,53.0,19.0,14.0,37.0,38.642857142857146,39.86666666666667,15.54563175514828,18.956817231282113,73.99310344827586,34.0,20.0,5.3799999999999955,97.835,4.490909090909091,72.61048169296294,71.9073158091406,72.329215339434,0.6707846605659995,0,0.3464297392312476,0,0
2022-05-27,4,11,2,1,193,37,0,120.38,0,0,0,103.95,1,0,42,5,0,2022,27,4,21,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,73.0,55.0,65.0,31.0,39.857142857142854,42.5,41.833333333333336,20.136439369367114,19.239118435129086,73.98630136986301,-31.0,-13.0,16.429999999999993,120.38,5.078947368421052,41.58458302777322,41.73630493616477,41.645271791129844,0.35472820887015644,0,0.1681108610844403,0,0
2022-05-28,4,11,2,1,156,94,503,125.47,20,0,1,145.26,1,0,134,5,2,2022,28,5,21,2,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,42.0,19.0,20.0,35.0,38.0,40.857142857142854,42.2,19.078784028339115,19.13004497353991,73.7687074829932,92.0,115.0,-19.789999999999992,100.376,1.6421052631578947,130.37828791155474,131.27833193346194,130.73830552031762,3.261694479682376,0,1.808219650006406,0,0
2022-05-29,4,11,2,1,62,17,0,96.21,10,0,0,105.61,1,0,26,5,3,2022,29,6,21,2,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,134.0,18.0,30.0,38.0,54.42857142857143,49.0,45.5,39.05063867534544,25.367301787931723,74.17567567567568,-108.0,8.0,-9.400000000000006,86.589,3.4444444444444446,23.679262748465703,20.91631807416742,22.57408487874639,3.4259151212536096,0,1.9008728466629086,0,0
2022-05-30,4,11,2,1,301,84,0,127.34,5,0,0,124.42,1,0,70,5,1,2022,30,0,22,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,26.0,28.0,25.0,28.0,55.57142857142857,48.714285714285715,45.1,37.90715474620042,25.58333239731932,73.85234899328859,44.0,42.0,2.9200000000000017,120.973,3.541176470588235,71.65303574556056,72.01420218134786,71.79750231987548,-1.797502319875477,0,1.046176432656885,0,0
